,UserName,Contents,Label
2924,jins****,"민주당이라는 좌빨들 이런 족보도 없는 쓰레기를 쉴드질 했지! 달창들은 ""조국 힘내세요!"" 국민청원에는 ""조국 법무부장관 임명 해주세요!"" 니들은 일본 극우세력과 다름없는 적폐 새키들이야! 똑바로 보고 대가리 정화해라!",1
2197,vilo****,그냥 사시부활시키고 의대도 정정당당하게 정시로가자 더러워서 못봐주겠네ㅋㅋ 기부금 입학시키는 미국에서도 놀랄거임 대학에 기부하면 장학금으로라도 쓰이지 여긴 장학금 받고 부정입학했어 대단해,1
978,kdww****,법무부장관님 !!!    공평 !!  하게   나도  총장 표창장 위조하나 해주세요     평동!!!     나도 생년월일  고쳐 주세요   정의 !!!  그리고   의전원 합격 시켜 주세요    그럼  당신은 정의로운  사람 입니다,1
1666,꼬물공주,우리나라에 민주주의 와 정의가 죽었다문재인과 조국이 죽인것이다조국과 그 가족 감옥 갈까봐 문재인은 대통이란 권력을 이용해 검찰총장을 겁박하여 제대로된 수사를 못하게 하고있다북한 김정은과 똑같은 문재인 다음 총선에선 문재인의 기반을 모두 제거하는 총선이 되길 기원한다,0
3057,qkrx****,임무영  검사    대다수에   국민은당신에  용기에  응원 합나다,1
2472,k0k9****,조국은 아니다 정말아니다,1
2632,성호,월북해서 원없이 살아라,0
1207,blue****,조영범은 정경심의 오촌조카가 아니라 조국의 오촌조카다. 조국이 주범이고 정경심이 공범이다.,1
1695,dugi****,"지금 우리가 저항하지 않으면  우리 후손은 피눈물을 뿌리며 우리를 원망할 것이다 역사에 책임감을 갖고 악법에 저항하자,삼권분리 절대보장,공수처 절대반대!!!",1
486,황금,이제는  우기면 우길수록  불리하고 국민들 반감은 더욱드 올라간다~^,0
1147,흐흐흐흐,문베 광신도 아줌마들의 뇌없는 댓글들이 코메디 같다. ㅋㅋㅋㅋㅋ,0
1173,노무현,검찰을 믿고 기달려보자사모펀드에서 구속영장나올거같다,0
1356,상다리,조국은 인생 자체가 거짓이다.,0
2439,나그네,"난 조국 기자회견할때 조국은 인격이있는 사람으로,  자한당 무리 수준으로,  남을 속이거나 등쳐서 출세를 도모할 사람이 아니란걸 알았다...",0
417,사람,조국이랑 같이 상의해서 투자했겠지설마 혼자 했겠어??,0
937,재능과노력,드루킹이 아직도 있네 ㅋ 조국 그만 내려와,0
380,i716****,조국아  내년 총선까지  내려오지마라  너때문에 문정부  지지도  내리막임  내년까지  여당 폭망 원인 될테니  가족들 더럽게 수사 질질 끌고  계속  더러운 판사 이용해 흙탕물 법무부 만들어죠~,1
2626,정정당당,워메 대한민국최초사회주의 법무부장관탄생각이네이석기 풀려나겠는걸빨갱이들  몰아내야지,0
1979,드림보이,위장이혼에 위장소송까지????이런 사람이 법무부 장관을 하겠다고???문재인이 미치지 않고서야.....돌겠네.도대체 동생부부와 조국이의 관련이 어디까지인지 궁금하다.이건 특검을 해야한다.조국이 법무부장관으로 임명됐으니 당연히 특검해야 한다.,0
705,Sabrina,"맨날 후보자보면 아들 군면제, 의장전입에 이번엔 표창장 받았냐 아니냐...이려려면 청문회 왜 하는지...조국은 꼭 법무부 장관되서 검찰 개혁하라.표창장때문에, 압수수색?생기부 유출도 압수수색하라.",0
74,bkss****,역시 머리에 든게 많은 사람일수록 최순실년보다 조국놈에게 더 큰 화가 난다는것이지.,1
2999,kkkp****,지들 뜻대로 모든 걸 다 주물러 왔으니 법무부 장관이 된다면 이 나라를 멋대로 주물러 겠지. 엘리베이터에서 웃다가  들켰을 때 심각한 표정으로 급변하는 이중성! 그게 조국의 소름돋는  본모습을 말해주고 있는 것이다.,1
498,푸르미,대단한 장관 사기꾼 마눌!!!!,0
1903,시선고정,서울대생이 뽑은 가장 부끄러운 동문 압도적 1위 조국... 까보면 까볼수록 내가 다 부끄럽다,0
56,Chan,좌빨들은 몽둥이가 약이다.나도 좌파에서 탈퇴한다.오매 저놈들은 잘못을 인정하는 쓰레기 들이 없냐.,0
880,도솔천,이것도 수사대상이다. 어찌 총장을 20년 넘게 해 처먹냐....,0
693,chsj****,조국 한 명으로 사태를 덮기에는 그 사안이 중대하다. 후보로 추천한 자와 쉴드치는 정치인 모두 정리하는 기회가 되어야 한다.,1
1544,MDK,박근혜때 피의사실 공표죄가 이렇게 이슈였으면 그때 여럿 감방갔다.,0
699,ksh9****,분명장학금 추천해주고사인해준 서울대교수와 관계자들이 있을껀데 서류가 폐기됐다는이유로 교육자의 양심을 팔고 모두 자기는 아니라고 발뺌하는 기사를보니  대한민국 최고대학에 교수들이맞나싶고요..,1
1092,조선팔도화합,선거법 개정되면떡검질도 끝이다떡검 막차 타고영구폐기 되지 말고통찰하고정의로운 검사로 거듭나라시대가 바뀌었다떡검질로 연명하는 시대는 저물었다상황파악 못하고마직막 악마짓 하는 꼬라지 보니나쁜놈은 지옥에 가긴 가나보다NO 떡검YES 선거법개정,0
438,우주사랑,장관사퇴하는날며칠전까지차명주식을매매하면서조국과 청와대쓰레기범죄집단정부여당 국회에서셀프회견하고청문회할때서초동 조국구하기집회할때도정경심은차명계좌로이익에눈이멀어서  주식매매를가당차게했다광화문광장과주진우기자김어준공지영이 마이크를잡고 대국민시기극을벌일때도정경심은 차명계좌로주식매매로혈안이되어있ㅤㅇㅓㅎ다조국수호자들의ㅤㅆㅓㅋ은호박통은반드시참수가남조선이홍콩이되지않는유일한길이다,0
1413,sspan,윤석열이 임명은 신의 한수다암만 정의로워 보여도 믿을 검찰 없다는  기득권과 얼마나 깊은 관계인지를언론과 어찌 공조 하는지를그 오만함은 가히 평검사가 대통령의권위조차 외면할 정도라는그 적나라한 내용을그 누가 이렇게 까발릴 수 있겠는가,0
1265,mountain99,윤석렬 화이팅입니다!!! 국민은 절대적으로 지지합니다 ~~~,0
2120,lsanghj,진짜 다음애들 미친거같음ㅋㅋㅋ 정유라때는 ♪♩♬♪♪♬들을 하더니 조국 딸은 힘내랜다 ㅁㅊㅋㅋㅋ,0
1258,gini****,조국가족은 일가족전체가 사기꾼집안이니 전부 구속해라.,1
835,kosd****,서울대가 가진자인데 반대하는 이유는 분명하다 자신의 이익을 침해받을것으로 느끼는 것이다,1
1098,lyd6****,아직 정신 못차리고 조국편드는 교수들도 있구나,1
1660,brain judgeman,간교한 작당을 해서 윤총장을 끌어내리려고 농간을 부리고있구나!,0
1335,hjki****,적폐 명재권 타도!!!!! 퇴진하라!!!!,1
2872,Immortality,김오수 엑스맨 해임~!,0
235,pys,입 열면 거짖말만 반복하는 조국이자가 대한민국의 법무부장관 이였다니...아~슬프도다.이런 쓰레기를 장관에 앉힌자는 누구냐?,0
888,kora****,ㅋㅋ 여기다가 돈을 제일 많이 들였나부지. 장학금도 서울대는 돈이 많아서 80-90프로는 다받는다던데. 니들은 에지간히 공부도 안했나보다.,1
3003,자두,한겨레야  뭐 읽어보니 그럴듯하기도 한데 니가 한짓이 있으니 아직도 조국을 씹고싶은마음이 여기저기 보이는구나 묻고싶다 조국이 뭘 잘못했는데?? 나는 두달넘게 봐왔으나 도대체 죄가 뭐지?뭔지 모르겠던데,0
2929,흑기사,사퇴요구에응답하라  조국나라를 이만큼 흔들었으면  그만하자너 대단하고 잘난거 인정!!그러니  이제 사퇴하자세상 사는 맛이 않난다,0
29,사랑해,위법 잘못 흠 한두가지 아닌 사람 검찰개혁  아니 아무일도 할수 없습니다 더러운 양심 더러운 나라 국민 만들지 마시고요 빨리 자진 사퇴 하세요.,0
1004,choh****,조국은 태어나자마자 출생신고부터 조작으로 시작하는 쓰레기 집안입니다 일반국민은 자식보기 부끄러워 비리를 저지르지 못하는 것이 정상입니다 그런데 자식하고 공모해서 입시부정을 저지르는 집구석이 이게 제대로된 집구석입니까? 거기다 조국은 사노맹에 연루되서 징역을 산 사회주의자입니다 마누라 피고인에 본인은 범죄 피의자 이런자를 법무장관에 임명하는 문재인 이자가 제정신입니까? 대한민국 국민들을 바보 멍청이로 본겁니다 검찰개혁? 웃기는 소립니다 장기집권을 위한 검찰장악을 기도할 뿐입니다 이젠 조국이 문제가 아니라 문재인을 끌어내려야 합니다,1
776,MYlove,[검찰개혁공수처설치] 조국 법무부장관 화이팅!,0
296,강 같은 평화,조국이완전히  말하는것 하나 하나가 다 거짖말이엇네이런자가국민을 우습게 ㅤㅂㅘㅅ다 이거네,0
115,ssse****,이낙연 이사람이 대권주자라고? 신문기자에서 정치하면서 국가에 뭘 기여했는데 총리까지 하는지..술수만 절라도 출신에 술수만 능한 것이 박쥐원 닮았네.,1
2482,쌀알,아이고 조국 법무부 장관님은 사모펀드가 뭔지 잘 모르는 게 맞았네요. 근데 왜 피해자인  조국 법무부 장관이 욕을 먹죠? 검찰 똘아이.,0
1027,plan****,민중과 정의를 외치는 좌파 운동권이라고 특별히 도덕적 우위에 있다고 보기 어렵다. 각자의 욕망추구를 위한 수단과 구호일 뿐이다. 현실 정치에 진입하게 되면 더욱 그렇다. 북한을 보면 인민과 공화국을 외치지만 지배세력인 공산당은 조선시댜대 양반을 대체한 지배세력으로 귄력과 부와 명예를 독차지한다. 힘없고 무지한 인민은 그 달콤함에 속아 지지하고 숭배하지만 이래저래 이용 당하고 착취 당할 뿐이다.,1
672,nam8****,최순실 딸보다 조국 딸이 더 존나 어이없는거다. 문과생이 뭘 햇다고 꼴랑 2주 인턴하고 의학논문 제1 저자되고 의과 가냐 이건 조온나 말이 안되는거임. 와 문재인 안목이 이 정도냐? ㅋㅋㅋㅋ 존나 이 사람 저 사람 고용하더니 이렇게 잇속 채우는거로는 빠지는 사람이 없네. 이거 원 평범하게 학원다니고 과외 받는 고3학생들은 서러워서 살겠냐 니가 최순실보다 더 나쁜놈이야 조국아재야,1
859,uhni****,좌파진영에서 늘 말하는 무논리 틀딱이이젠 젊은학생들이 촛불을 드는데 무슨 무논리로 지꺼릴래? 이런 학생들있기에 이나라가 조금이라도 희망이 있다라고  느낀다 진영몰이 그만 하고 진보 보수 할꺼 없이 잘못된거 바로 잡을수 있는 나라가 진정한 민주주의다,1
1346,jang****,이집안은 진실과 거짓이 짬뽕된 집안같아~ 그러니 독립운동도 하지않고 6.25때 남로당간부를 한 할아버지를 독립운동하셨다고 조국이 얼굴색  한번 안바뀌고 떳떳하게 말 할수있지~,1
1471,힘내자,이것이 민심이다!!,0
891,주흘오디야,이젠 조국구하기 패거리들이 최총장에게로 몰려드는구나  최총장이 자신의 이익을위해  거짓을 말했다면  상식적으로  최총장의 이익은  조국의 부탁을 들어주는게  더 확실한 사실아닌가제발 조빠들  이성을 찾기바란다,0
1471,kjy4****,부산대는  조민이   입학  취소하라,1
2973,hsun****,특검해라. 이건 특검아니면 다 못밝힌다,1
1895,coke****,이런 ㅅㄲ 가 법무장관에 민정수석이라니..희대의 코미디 정권일세 ㅉㅉㅉ,1
1684,hyeok,미런말두 안돼는범죄혐의자는 놔두고엄정하게  수사하는 검찰을 물러나라고이게   똥이야된장이야법치국가에서 행해지는 작태가 가관이네,0
3006,가을하늘,윤석열은 촛불로 끌어내린다.박근혜도 촛불로 끌어내렸다.건방진 자식.,0
1813,lami,좌빨들은 상황이 불리해지니까  좌우문제로 물타기하지만 국민들은 이미 다 알고 있단다이건 공정과 정의의 문제이며 범죄자를 장관으로 인정할수 없다는것이다,0
1790,황장군,사람에 충성하지 않고검찰조직에 충성하는 윤석열이 개 호 로 자 식 아검찰조직 지키라고 총장시켜줬는 줄 아냐?,0
1424,emfjadj,노무현 대통령처럼  외롭게 하지 않겠다,0
1596,최신댄스곡,"검찰총장도 문씨가 임명 , 예전 안기부도 민주당에서 만들고 지금와서 잘못됫다며 바꾸니 없애니 말도 많았지 , 좌빨인간들은  지들 입맛에 안 맞으면 적폐로 몰지",0
1109,갈매기,조국을 철저히 조사하여 국민들의의혹을 불식시켜야 되지 용두사미 처럼조사했다가는 국민들의 저항을 받을것이다.철저히 조사하라~흠결이  그렇게 많은 사람인데 구지 왜 법무부 장관으로 임명 할 려고 하나?윤석열 검찰총장 한번 믿어봅니다.외풍에 신경쓰지 말고 조사해주세요~검찰총장님 파이팅~~,0
1448,주관자,정치검찰이 국민을 너무 우습게 알았다.언론과 한국당과 결탁하여 여론을 조작하면장관과 대통령을 능욕하고 하극상해도 국민이 그냥 넘어갈 것이라 여겼나???지금 검찰 놈들의 행태는 일개 보안사령관인 전두환이가 계엄사령관을 멋대로 체포한 12.12쿠데타와 다를바가 없다.니 놈들은 국민의 철퇴를 맞아야 한다.,0
